frequencies,n_NR
3.5037956769878735,(3.4616724992542283-0.00021687721453061675j)
3.5086756152566587,(3.461700696100334-0.0001926104193861644j)
3.513555553525444,(3.4617385273176233-0.00019812919642876736j)
3.5184354917942295,(3.461759748124295-0.00023052658059437745j)
3.5233154300630147,(3.461749720619891-0.00026761981522747084j)
3.5281953683318,(3.461716140895055-0.0002839277638922739j)
3.5330753066005856,(3.4616835613233086-0.00026900525967444195j)
3.5379552448693707,(3.4616759582215297-0.0002351616333022499j)
3.542835183138156,(3.4616991656912135-0.00020927937888193352j)
3.5477151214069416,(3.461735445508532-0.00021334043496890382j)
3.5525950596757268,(3.4617558963518578-0.0002470953259740372j)
3.557474997944512,(3.4617425378187647-0.0002874929247894217j)
3.5623549362132976,(3.4617019342846116-0.0003060767706690621j)
3.5672348744820828,(3.4616599257643395-0.000289730452349975j)
3.572114812750868,(3.461643072695443-0.00024951094368389783j)
3.5769947510196536,(3.46166014856835-0.0002127046997462106j)
3.5818746892884388,(3.4616958362324537-0.0002033908966841566j)
3.586754627557224,(3.461722130665712-0.00022466514087865705j)
3.5916345658260096,(3.4617197901099983-0.0002569095751560166j)
3.596514504094795,(3.461692289635937-0.00027372405821692904j)
3.60139444236358,(3.461661944382396-0.0002618231000780512j)
3.6062743806323656,(3.4616528195167025-0.00023042878051517595j)
3.611154318901151,(3.4616724283566116-0.00020444189026581802j)
3.616034257169936,(3.4617052138903284-0.00020511785694644883j)
3.6209141954387216,(3.461724886409874-0.0002327071438700711j)
3.625794133707507,(3.4617156062422696-0.0002670682769846727j)
3.630674071976292,(3.4616825088536958-0.0002841605215307042j)
3.6355540102450776,(3.461646128653703-0.0002719514662933059j)
3.640433948513863,(3.4616296036008243-0.00023676948197064426j)
3.645313886782648,(3.461645289739834-0.0002010748825783395j)
3.6501938250514336,(3.4616834592363745-0.00019184193285361678j)
3.655073763320219,(3.461713407871341-0.0002187146331427508j)
3.659953701589004,(3.4617081293884935-0.000260129358908056j)
3.6648336398577896,(3.461670978639625-0.00028168343486200553j)
3.669713578126575,(3.461630219875964-0.0002675071422173874j)
3.67459351639536,(3.4616132496284053-0.0002287693533339686j)
3.6794734546641457,(3.4616293722732423-0.00019148383953649742j)
3.684353392932931,(3.4616660479263595-0.00017982089389354688j)
3.689233331201716,(3.4616960214045727-0.0002004879739441251j)
3.6941132694705017,(3.461696206841984-0.00023562880557813156j)
3.698993207739287,(3.461667268349415-0.0002556417270132468j)
3.703873146008072,(3.461632925277031-0.0002439259795876328j)
3.7087530842768577,(3.461619574378011-0.00020858270234983206j)
3.713633022545643,(3.4616377091060255-0.00017385414585201127j)
3.718512960814428,(3.461676623387939-0.0001634516825951735j)
3.7233928990832137,(3.4617111360514907-0.00018562608370837266j)
3.728272837351999,(3.4617176783667274-0.0002264248732972341j)
3.733152775620784,(3.461691782050497-0.0002582077006885474j)
3.7380327138895697,(3.4616519889371467-0.00026015546967731037j)
3.742912652158355,(3.461625390580704-0.00023330685616437984j)
3.7477925904271405,(3.461628242495577-0.0001982723255319498j)
3.7526725286959257,(3.4616557259740133-0.00018053547741852136j)
3.757552466964711,(3.461684826594693-0.00019319212861911692j)
3.7624324052334965,(3.4616898581361575-0.0002259571524416497j)
3.7673123435022817,(3.461663426430066-0.0002509064832612776j)
3.772192281771067,(3.46162421934114-0.000245243444528879j)
3.7770722200398525,(3.461601392036964-0.00021038397872647996j)
3.7819521583086377,(3.461611526631769-0.0001693604428167126j)
3.786832096577423,(3.461648090865742-0.00014916370838767017j)
3.7917120348462086,(3.4616864212841074-0.00016290443265084124j)
3.7965919731149937,(3.4616995284072973-0.0002001089740961499j)
3.801471911383779,(3.4616782644128765-0.0002317750981216922j)
3.8063518496525646,(3.46164122871244-0.00023233784579812798j)
3.8112317879213498,(3.461620372402005-0.0002023291029486566j)
3.816111726190135,(3.461633297005083-0.00016761799276032553j)
3.8209916644589206,(3.461670183921488-0.00015654460642964337j)
3.8258716027277058,(3.4617040836155333-0.00017878580403825456j)
3.830751540996491,(3.461710866270549-0.00022085203059605602j)
3.8356314792652766,(3.461684194429231-0.0002562518500466053j)
3.8405114175340618,(3.4616390778914052-0.00026197340030010354j)
3.845391355802847,(3.461603362753718-0.0002330135916826524j)
3.8502712940716326,(3.461600513050069-0.00018731146939365213j)
3.855151232340418,(3.4616324903160263-0.0001557520182233922j)
3.860031170609203,(3.461675837952713-0.00016033273609829935j)
3.8649111088779886,(3.4616981072772526-0.0001962397458840469j)
3.869791047146774,(3.461683097290956-0.00023497250872540196j)
3.874670985415559,(3.461642892523914-0.00024648828963964577j)
3.8795509236843446,(3.461608133965961-0.00022125790633470709j)
3.88443086195313,(3.461605846410458-0.00017692228938210583j)
3.889310800221915,(3.4616395659341532-0.00014624504211609168j)
3.8941907384907006,(3.461685280814717-0.00015291235089378555j)
3.899070676759486,(3.4617093192540276-0.00019238132205952026j)
3.903950615028271,(3.4616949870371534-0.00023580485295813315j)
3.9088305532970566,(3.461653877255843-0.0002533765453672868j)
3.913710491565842,(3.4616148948757086-0.000235263757969851j)
3.918590429834627,(3.461603583705686-0.00019634759522900937j)
3.9234703681034127,(3.461625385315113-0.0001654518474116842j)
3.928350306372198,(3.461661434154463-0.000165494467212936j)
3.933230244640983,(3.4616815648315935-0.00019600217027056623j)
3.9381101829097687,(3.461667444909636-0.00023275243436705027j)
3.942990121178554,(3.461626490701591-0.00024643512586471615j)
3.947870059447339,(3.4615856852325337-0.00022385641144392j)
3.9527499977161247,(3.461573080637963-0.00017636495675394165j)
3.95762993598491,(3.4615997384746358-0.00013323176817299707j)
3.962509874253695,(3.4616505495744-0.00012398604937820427j)
3.9673898125224807,(3.461691008977769-0.00015696350602203122j)
3.972269750791266,(3.4616912078784052-0.00020931417039153906j)
3.977149689060051,(3.4616507558930976-0.00024190160261995485j)
3.9820296273288367,(3.461601107201599-0.00023008843907957626j)
3.986909565597622,(3.46158129157252-0.0001839829735337456j)
3.991789503866407,(3.4616070525073077-0.00014083090278497494j)
3.9966694421351927,(3.4616585583834367-0.00013571896943991523j)
4.001549380403978,(3.4616964992129167-0.0001747663902033876j)
4.0064293186727635,(3.4616915267053017-0.0002322773710153898j)
4.011309256941549,(3.461642959681904-0.0002695779899542898j)
4.016189195210334,(3.4615790472289385-0.0002585014294988487j)
4.021069133479119,(3.4615432917024846-0.00020026143142452178j)
4.025949071747904,(3.461566669241019-0.00013334554875008077j)
4.03082901001669,(3.4616346613003173-0.00011145146996274972j)
4.0357089482854756,(3.4616910867001507-0.00015237787782674896j)
4.040588886554261,(3.46169211103927-0.00021926379976582573j)
4.045468824823046,(3.461641969480253-0.00026024719110516643j)
4.050348763091831,(3.461578745047771-0.0002480473771312662j)
4.055228701360616,(3.461546372033335-0.00019065189234734208j)
4.060108639629402,(3.4615707101937416-0.00012646758187092542j)
4.064988577898188,(3.461638715916952-0.00010428197824069324j)
4.069868516166973,(3.4617000076283713-0.00014472670583801078j)
4.074748454435758,(3.4617077680121118-0.0002181094692554383j)
4.079628392704543,(3.4616582534888187-0.00027147322528784713j)
4.084508330973328,(3.461587309859166-0.00027061144069414787j)
4.089388269242114,(3.461542336897023-0.0002186564355260495j)
4.0942682075109,(3.4615537078823984-0.00015299005482408446j)
4.099148145779685,(3.461612154647252-0.00012337142449438555j)
4.10402808404847,(3.4616707887091778-0.00015335104856459817j)
4.108908022317255,(3.4616836911890356-0.0002191409424055892j)
4.11378796058604,(3.461642341398901-0.00027301847420467117j)
4.118667898854826,(3.461574955177456-0.0002800609438039228j)
4.123547837123612,(3.461524647652747-0.00023666897286960225j)
4.128427775392397,(3.461524507126816-0.00017243533488512245j)
4.133307713661182,(3.4615732195455537-0.0001344369414138762j)
4.138187651929967,(3.4616307626797576-0.00015076134779332925j)
4.143067590198752,(3.4616520670354785-0.0002054036407984124j)
4.1479475284675384,(3.461623529280793-0.00025628222079268837j)
4.152827466736324,(3.461565477821038-0.0002683173015715799j)
4.157707405005109,(3.4615159500150385-0.0002305967779112743j)
4.162587343273894,(3.4615128867175136-0.00016308637144670253j)
4.167467281542679,(3.4615683490113303-0.0001140843096197972j)
4.172347219811464,(3.4616457706053354-0.00012715637238782735j)
4.1772271580802505,(3.461686191326895-0.00019460770729311136j)
4.182107096349036,(3.461665174286861-0.00026649728929865044j)
4.186987034617821,(3.461603449198518-0.000299229065741538j)
4.191866972886606,(3.4615409870975937-0.00027862538464538077j)
4.196746911155391,(3.4615159554157993-0.00022012725304172657j)
4.201626849424176,(3.461546496529311-0.0001646763650891491j)
4.2065067876929625,(3.461609994962734-0.0001577538556379569j)
4.211386725961748,(3.4616517638034936-0.00020689787420095687j)
4.216266664230533,(3.4616359632986398-0.0002702923522279823j)
4.221146602499318,(3.4615748288066053-0.00029823644434287376j)
4.226026540768103,(3.4615105050236235-0.00026924142472164997j)
4.230906479036888,(3.461487518570293-0.0001981444237984257j)
4.2357864173056745,(3.461527351517025-0.0001310381963393241j)
4.24066635557446,(3.46160501165823-0.00011867510985848704j)
4.245546293843245,(3.4616613892676598-0.00016997369746795933j)
4.25042623211203,(3.4616571632761306-0.00024256320184737966j)
4.255306170380815,(3.4616008627708674-0.0002849134532746811j)
4.2601861086496005,(3.461531789520432-0.00027063949374427407j)
4.2650660469183865,(3.4614959872849282-0.00020721133507231273j)
4.269945985187172,(3.4615235453384288-0.00013576102646650968j)
4.274825923455957,(3.4616007793366954-0.00011260245227431211j)
4.279705861724742,(3.4616691170808545-0.00016111292482389364j)
4.284585799993527,(3.461676598197277-0.000246300143088484j)
4.289465738262313,(3.4616196132209485-0.000310847431242816j)
4.2943456765310986,(3.4615335285869566-0.0003165956375450212j)
4.299225614799884,(3.461469223811594-0.0002589307413285608j)
4.304105553068669,(3.461470856456224-0.00017275168630320932j)
4.308985491337454,(3.4615404025434877-0.00012316054785462888j)
4.313865429606239,(3.461619381983267-0.0001518503089786088j)
4.318745367875025,(3.461642281422322-0.00023093018875106554j)
4.323625306143811,(3.4615965128471453-0.0002977698578764413j)
4.328505244412596,(3.461515974158236-0.0003080964595598784j)
4.333385182681381,(3.4614526279483466-0.0002529138911353162j)
4.338265120950166,(3.461454434913989-0.000163209062114172j)
4.343145059218951,(3.4615314102593175-0.00010490359486649041j)
4.348024997487737,(3.461628973167325-0.0001301085479126658j)
4.352904935756523,(3.461672459628165-0.00021997430289370757j)
4.357784874025308,(3.461637472193054-0.00030849662040424253j)
4.362664812294093,(3.461553570241765-0.0003419291069153404j)
4.367544750562878,(3.461474696378455-0.0003020483216440257j)
4.372424688831663,(3.4614567474631306-0.00021234427969605863j)
4.377304627100449,(3.461524379530672-0.00013939189864173082j)
4.382184565369235,(3.461632266104255-0.00015160893901655892j)
4.38706450363802,(3.461694221278003-0.00024726873780692344j)
4.391944441906805,(3.46166663461728-0.0003585224308247j)
4.39682438017559,(3.461570475115003-0.00041762385237552573j)
4.401704318444375,(3.461462447859777-0.0003919945332733827j)
4.4065842567131615,(3.4614099911956067-0.00029520589440288334j)
4.411464194981947,(3.4614553109572244-0.00019472965941327112j)
4.416344133250732,(3.4615645585825376-0.00017486487316862456j)
4.421224071519517,(3.4616451286110426-0.0002518927592135423j)
4.426104009788302,(3.461638095066777-0.0003625383701836324j)
4.430983948057087,(3.4615537370191363-0.00043296716278761843j)
4.4358638863258735,(3.4614448580227086-0.0004212500782981809j)
4.440743824594659,(3.461381253203051-0.00033112320598542485j)
4.445623762863444,(3.4614151748502593-0.0002237234707369054j)
4.450503701132229,(3.4615259956901343-0.00018915568642174932j)
4.455383639401014,(3.461621758832377-0.00026009106730493956j)
4.460263577669799,(3.46162843826092-0.00038105548777244634j)
4.4651435159385855,(3.461541884944156-0.00046905458703648897j)
4.470023454207371,(3.4614139574140603-0.0004636666952099106j)
4.474903392476156,(3.461332195379099-0.0003553504030883846j)
4.479783330744941,(3.4613728178220335-0.00021674338779420908j)
4.484663269013726,(3.461513401165702-0.00016586987061921018j)
4.489543207282511,(3.4616403223002927-0.00024234295998610585j)
4.4944231455512975,(3.461670270963764-0.00038316926391797357j)
4.499303083820083,(3.4615931305962713-0.000504029930155513j)
4.504183022088868,(3.4614448533531834-0.0005354374173497321j)
4.509062960357653,(3.4613098329871033-0.00043140416470463673j)
4.513942898626438,(3.4613184686185896-0.00023777645207533285j)
4.5188228368952235,(3.461496482567472-0.00013760950505251879j)
4.5237027751640095,(3.461667429437728-0.00022346072257150112j)
4.528582713432795,(3.461704958686841-0.00038721731682660274j)
4.53346265170158,(3.461622487080492-0.0005140410860866171j)
4.538342589970365,(3.4614780558175577-0.0005447785792234227j)
4.54322252823915,(3.4613492348278276-0.00045432420726783856j)
4.5481024665079355,(3.461337619191593-0.00027872666528590734j)
4.552982404776722,(3.461487173726299-0.0001588203233289408j)
4.557862343045507,(3.4616711156400917-0.0002156022485335139j)
4.562742281314292,(3.461734249686828-0.00038597174184482367j)
4.567622219583077,(3.4616547212678364-0.0005395318608098405j)
4.572502157851862,(3.4614882844288144-0.000593002168770906j)
4.5773820961206475,(3.4613205994774785-0.0005058562748360598j)
4.582262034389434,(3.461270953071833-0.0002998175964683575j)
4.587141972658219,(3.461422538269612-0.00012271329265387855j)
4.592021910927004,(3.4616593237569426-0.00015319120010697966j)
4.596901849195789,(3.461767851312068-0.00035448317198873673j)
4.601781787464574,(3.461690211810552-0.0005576295624295505j)
4.6066617257333595,(3.461491403620308-0.0006419117627134782j)
4.611541664002146,(3.4612847399928106-0.0005496185635293131j)
4.616421602270931,(3.4612223656503955-0.0003120776853842108j)
4.621301540539716,(3.46139514565337-0.00011161358170917617j)
4.626181478808501,(3.461664081106952-0.00014150634898381156j)
4.631061417077286,(3.4618072962263327-0.00035999983525076884j)
4.6359413553460715,(3.461761158013407-0.0006043694235188862j)
4.640821293614858,(3.461570842730422-0.0007557714949609345j)
4.645701231883643,(3.4613241926456353-0.0007368936247918035j)
4.650581170152428,(3.4611716962090107-0.0005276832385495969j)
4.655461108421213,(3.4612700239667715-0.0002748536396738034j)
4.660341046689998,(3.46154087656742-0.00023488398321453826j)
4.6652209849587845,(3.4617183284770623-0.0004272564060443859j)
4.67010092322757,(3.461695207790089-0.000672531158208012j)
4.674980861496355,(3.4615129607562904-0.0008301158959717903j)
4.67986079976514,(3.4612617506171626-0.0008122047462001859j)
4.684740738033925,(3.4610982559671544-0.0005841921933259686j)
4.68962067630271,(3.461210810392429-0.0002872771864257141j)
4.6945006145714965,(3.4615400821973674-0.00022640747855059j)
4.699380552840282,(3.4617664508214414-0.00044729412006107685j)
4.704260491109067,(3.4617557675034427-0.0007320673361997451j)
4.709140429377852,(3.461563440187271-0.0009173917690269524j)
4.714020367646637,(3.4612907406741455-0.0009125300253622304j)
4.718900305915422,(3.461097850551125-0.0006773257769360243j)
4.7237802441842085,(3.4611947276448074-0.0003388474615674774j)
4.728660182452994,(3.4615646624916883-0.0002373877875328079j)
4.733540120721779,(3.4618454779592893-0.0004807104770211962j)
4.738420058990564,(3.46184252521874-0.0008202776562945458j)
4.743299997259349,(3.4616145270468124-0.0010472860446418578j)
4.748179935528134,(3.461286025879113-0.0010522982694690605j)
4.7530598737969205,(3.461038931623748-0.0007964299753687551j)
4.757939812065706,(3.4610891519176663-0.00041193665576128014j)
4.762819750334491,(3.461442515874134-0.00022921579363590665j)
4.767699688603276,(3.461772237025943-0.0004017280057729488j)
4.772579626872061,(3.461840282650798-0.0007315231347040706j)
4.7774595651408465,(3.4616544362424353-0.0009959531034313177j)
4.7823395034096325,(3.46131690273349-0.0010501161802300841j)
4.787219441678418,(3.4610137183778718-0.000807570887174286j)
4.792099379947203,(3.461016175967626-0.00036418799706914575j)
4.796979318215988,(3.461403896133107-9.978637194769752e-05j)
4.801859256484773,(3.4618134618428473-0.0002577314737850364j)
4.8067391947535585,(3.461932286089145-0.0006241458920280006j)
4.811619133022345,(3.461760027378604-0.0009350296353521918j)
4.81649907129113,(3.46140593955663-0.0010260626150542127j)
4.821379009559915,(3.4610679243132956-0.0007903287584952817j)
4.8262589478287,(3.4610553552026837-0.00031559437871747734j)
4.831138886097485,(3.4614771722439417-2.9099430276483938e-05j)
4.8360188243662705,(3.4619213623982743-0.0002127728110624576j)
4.840898762635057,(3.4620431936012603-0.0006175358196333461j)
4.845778700903842,(3.4618553812316266-0.0009598836410785383j)
4.850658639172627,(3.461472093459354-0.0010751591387975587j)
4.855538577441412,(3.4610872216431727-0.0008480753807898938j)
4.860418515710197,(3.4610218689058905-0.00034098818888833165j)
4.8652984539789825,(3.461442136538472+1.67495240586979e-05j)
4.870178392247769,(3.4619447089548347-0.00013883063177276854j)
4.875058330516554,(3.462109213490368-0.0005734170014705033j)
4.879938268785339,(3.4619251857183926-0.000961791971091056j)
4.884818207054124,(3.4615106420226787-0.0011136292990719162j)
4.889698145322909,(3.4610707419370614-0.0008881273269760636j)
4.8945780835916946,(3.460966624454101-0.00032818793473264087j)
4.899458021860481,(3.4614230100055066+9.787480823092356e-05j)
4.904337960129266,(3.462004431374069-6.0457224372469796e-05j)
4.909217898398051,(3.4622118948502996-0.0005485313440979985j)
4.914097836666836,(3.4620344373835605-0.0009969945766931207j)
4.918977774935621,(3.461598976440422-0.0012036830852162146j)
4.923857713204407,(3.461112269863901-0.0010136153073739046j)
4.928737651473193,(3.460952352460397-0.0004471058353843253j)
4.933617589741978,(3.4613932628988975+2.8953006884776e-05j)
4.938497528010763,(3.462023633141999-0.00010549353776721155j)
4.943377466279548,(3.4622801545367405-0.0006286708304656051j)
4.948257404548333,(3.462119347424994-0.001142483264286359j)
4.953137342817119,(3.461655961932593-0.0014237958737708329j)
4.958017281085905,(3.4610870040940767-0.0012814630892800162j)
4.96289721935469,(3.4608204983930584-0.0006861874878145761j)
4.967777157623475,(3.4612121551869692-9.556022484915209e-05j)
4.97265709589226,(3.461907665476742-0.00012872684175955582j)
4.977537034161045,(3.4622577727950494-0.0006353518062185457j)
4.982416972429831,(3.46216620200837-0.0011813418113163878j)
4.987296910698617,(3.461736832321687-0.001524592722899181j)
4.992176848967402,(3.4611428706498657-0.0014477493994320073j)
4.997056787236187,(3.460809321885294-0.0008605201523927369j)
5.001936725504972,(3.4611711236138953-0.0002266448330824488j)
5.0068166637737574,(3.461859636748413-0.0002402275079819605j)
5.0116966020425435,(3.4621739216853493-0.0007173596120974335j)
5.016576540311329,(3.46205201909064-0.0011869224548932394j)
5.021456478580114,(3.4616468779628455-0.0014175758598513792j)
5.026336416848899,(3.461166170391031-0.0012612235146054712j)
5.031216355117684,(3.460954440625698-0.0007203076991196568j)
5.0360962933864695,(3.461304321018277-0.00017343347787008141j)
5.0409762316552555,(3.4619453431260276-0.00016027147567445203j)
5.045856169924041,(3.4622875849463433-0.0005979486527743654j)
5.050736108192826,(3.462205143669068-0.0010739199125747228j)
5.055616046461611,(3.461816519083496-0.001340492186817711j)
5.060495984730396,(3.461310016098793-0.0012342145402813476j)
5.0653759229991815,(3.4610086149611146-0.0007169234058940657j)
5.070255861267968,(3.461245483206736-8.42458896993659e-05j)
5.075135799536753,(3.461903392639366+9.608478575288268e-05j)
5.080015737805538,(3.4623720210764977-0.0002693618679151764j)
5.084895676074323,(3.4624030135378963-0.0007687662364234203j)
5.089775614343108,(3.4620875286718844-0.0011140703389080962j)
5.0946555526118935,(3.46158339996684-0.0011216004150721198j)
5.09953549088068,(3.4611875254094397-0.0006748813864381273j)
5.104415429149465,(3.461338300355829+2.4770947229483555e-05j)
5.10929536741825,(3.4620745775183286+0.0002716116546116492j)
5.114175305687035,(3.4626089530756254-0.00018122719225484272j)
5.11905524395582,(3.4625979662233246-0.0007700006307273107j)
5.1239351822246055,(3.4622108450500995-0.0011444882254081309j)
5.128815120493392,(3.4616603220878823-0.001146734137905777j)
5.133695058762177,(3.461233986652049-0.0007192925989425981j)
5.138574997030962,(3.461276233820888-4.2523877623563604e-05j)
5.143454935299747,(3.4618888574634106+0.000351015089652899j)
5.148334873568532,(3.4625145837097198+7.790742518253157e-05j)
5.1532148118373176,(3.4626592464581267-0.0004866554882853607j)
5.158094750106104,(3.462375120542964-0.0009243964224254941j)
5.162974688374889,(3.461861686667711-0.0010183949678658358j)
5.167854626643674,(3.461408493717724-0.0006674766519858533j)
5.172734564912459,(3.4613889208962094-3.1122313500050323e-06j)
5.177614503181244,(3.461998883888752+0.0004527664273228584j)
5.18249444145003,(3.462719374547521+0.0001812173391228546j)
5.187374379718816,(3.46292184030259-0.0004809115217586232j)
5.192254317987601,(3.4626103768723184-0.0010379951802663616j)
5.197134256256386,(3.4619898194222736-0.0012088240391353727j)
5.202014194525171,(3.461403845910223-0.0008376759318853097j)
5.206894132793956,(3.46130558264374-6.719372197288782e-05j)
5.211774071062742,(3.46194245346408+0.0005228914849057806j)
5.216654009331528,(3.4627810879629566+0.00030944976698311726j)
5.221533947600313,(3.4630953632892396-0.00038514561407754883j)
5.226413885869098,(3.46286430379478-0.0010363767116433283j)
5.231293824137883,(3.462248753721756-0.001363334367539601j)
5.236173762406668,(3.461522565602166-0.001134786941504689j)
5.241053700675454,(3.4611728489343565-0.00034723655444207326j)
5.24593363894424,(3.4616434040126483+0.0005185415446379056j)
5.250813577213025,(3.4626605182242503+0.0005879405151546721j)
5.25569351548181,(3.463220449737981-8.980457970701336e-05j)
5.260573453750595,(3.46314773587066-0.0008282774846803977j)
5.2654533920193805,(3.462623228868471-0.0013061951399300355j)
5.270333330288166,(3.461853237129882-0.0012696755732823244j)
5.275213268556952,(3.4613026161079796-0.0005624657995704505j)
5.280093206825737,(3.461598384649351+0.00045671530623880564j)
5.284973145094522,(3.4627002278211005+0.000701954433019901j)
5.289853083363307,(3.4633412505697927+9.782726853006827e-06j)
5.2947330216320925,(3.4632636025536723-0.0007303391731268924j)
5.299612959900878,(3.4627513667515055-0.0011710858376941862j)
5.304492898169664,(3.4620396269363543-0.0011395359101696858j)
5.309372836438449,(3.461479457388776-0.0005432380536285873j)
5.314252774707234,(3.4615394762687983+0.00043067964089767385j)
5.319132712976019,(3.4624836181677727+0.0010172040093584913j)
5.3240126512448045,(3.4633772024261935+0.0005334338619657422j)
5.32889258951359,(3.463487800002311-0.00026331468637472817j)
5.333772527782376,(3.4630451642044244-0.0008198496894540538j)
5.338652466051161,(3.4623061984973784-0.0009200474733202807j)
5.343532404319946,(3.4615987282787355-0.0004237231636338295j)
5.348412342588731,(3.4613918852619254+0.0006092812155511119j)
5.3532922808575165,(3.462237619852912+0.0016000764386896412j)
5.358172219126303,(3.4635127296852875+0.0012730070325189988j)
5.363052157395088,(3.4638004803902627+0.0002812051583285361j)
5.367932095663873,(3.4633432884482787-0.0004590796843605326j)
5.372812033932658,(3.462489998724921-0.0006861781003695196j)
5.377691972201443,(3.4616046096245845-0.00022693572042046837j)
5.3825719104702285,(3.461196933663967+0.000901969048960165j)
5.387451848739015,(3.4620005792297546+0.0022305457495053714j)
5.3923317870078,(3.4636574232817234+0.0019654374116487303j)
5.397211725276585,(3.46404696843495+0.0007507794942536256j)
5.40209166354537,(3.463571083749301-0.0001454335720546472j)
5.406971601814155,(3.4626619226944553-0.0005239804473054131j)
5.411851540082941,(3.4616300333092846-0.0002310953777851254j)
5.416731478351727,(3.4608913776942067+0.0007846956800309025j)
5.421611416620512,(3.4610822258278007+0.0024683611483590127j)
5.426491354889297,(3.463321738588439+0.0031880090339478323j)
5.431371293158082,(3.464367324082276+0.0015382452395515732j)
5.436251231426867,(3.4639534218508596+0.00023476070523095304j)
5.441131169695653,(3.4629274567521895-0.0004542878190880648j)
5.446011107964439,(3.4616254316882844-0.0003595730035446936j)
5.450891046233224,(3.460511373600749+0.0006219081825239342j)
5.455770984502009,(3.4600944863747007+0.0025928228100708483j)
5.460650922770794,(3.4630240467201907+0.004905712859921084j)
5.465530861039579,(3.464889922144593+0.002177001987521219j)
5.470410799308365,(3.464336937172557+0.00046459602063384116j)
5.475290737577151,(3.463177604513734-0.0004648525368114816j)
5.480170675845936,(3.461695107055505-0.0005978299050839031j)
5.485050614114721,(3.460305730431526+0.0001259756271003438j)
5.489930552383506,(3.4592664027612865+0.0016355704684230556j)
5.494810490652291,(3.4588850566254585+0.004853564464134318j)
5.499690428921077,(3.465443529386817+0.004461153731424288j)
5.504570367189863,(3.46488456457356+0.001338047363384555j)
5.509450305458648,(3.4636087866437926-0.00023063342787658654j)
5.514330243727433,(3.461852147283091-0.0009019179856511716j)
5.519210181996218,(3.4600750924035606-0.0005658587007559122j)
5.5240901202650035,(3.4586756807604884+0.00045622640931832246j)
5.528970058533789,(3.4574823858694232+0.0020417317340907133j)
5.533849996802575,(3.4555309636432616+0.00527813643652975j)
5.53872993507136,(3.4481781063051926+0.003946792703314636j)
5.543609873340145,(3.4464637641867815+0.0010692014355213415j)
5.54848981160893,(3.44479895952766-0.00043306857610114535j)
5.5533697498777155,(3.4428925870795233-0.0008846505971989275j)
5.558249688146501,(3.4412442122016746-0.00037890035499350664j)
5.563129626415287,(3.439990872547068+0.0006876145467949487j)
5.568009564684072,(3.438803176850495+0.0024598959168996813j)
5.572889502952857,(3.4343612530951795+0.006937861245067217j)
5.577769441221642,(3.4289823039461425+0.001913733075145717j)
5.5826493794904275,(3.4271642351377523-0.0004400670711517804j)
5.587529317759213,(3.4250563814255885-0.001331248328486843j)
5.592409256027999,(3.423292651717691-0.0010226907042363905j)
5.597289194296784,(3.4220971302473724-0.00022827852272697764j)
5.602169132565569,(3.421167897241055+0.0008642705764751029j)
5.607049070834354,(3.4201554602731603+0.0028152240707107865j)
5.6119290091031395,(3.4121791615007218+0.005771930968960489j)
5.616808947371925,(3.4097104088814727+0.00044438814658350417j)
5.621688885640711,(3.4075802154027826-0.0015167003221898683j)
5.626568823909496,(3.4055568357614554-0.0017215225914822142j)
5.631448762178281,(3.4042942473972295-0.0011808927344174388j)
5.636328700447066,(3.403467541393065-0.00043239066780313327j)
5.6412086387158515,(3.4027734993646113+0.0006933532148817657j)
5.646088576984637,(3.4018844625798166+0.00385948783597049j)
5.650968515253423,(3.3922413742711486+0.0011031373515710812j)
5.655848453522208,(3.3901609010641516-0.0021002504866942996j)
5.660728391790993,(3.388040113244634-0.0025859583065062754j)
5.665608330059778,(3.386936850593727-0.0021096815384891205j)
5.670488268328564,(3.3863755327816314-0.0014846806195364453j)
5.675368206597349,(3.3860471073501275-0.0006399216099581637j)
5.680248144866135,(3.385998409230469+0.0010770569978048275j)
5.68512808313492,(3.391760556148555+0.0023682599515048417j)
5.690008021403705,(3.3913977674429017-0.002434039359226468j)
5.69488795967249,(3.3891326345123836-0.003606632209655975j)
5.699767897941276,(3.387908446132171-0.0030575497371561934j)
5.704647836210061,(3.3874329113093116-0.002328715288369637j)
5.709527774478847,(3.3872404892169623-0.001447948014061145j)
5.714407712747632,(3.3873232103277604+0.00011927802438362811j)
5.719287651016417,(3.3926218978947063+0.002279025782011974j)
5.724167589285202,(3.3929547712524757-0.003446807709898429j)
5.729047527553988,(3.3896686365751165-0.004619525422755083j)
5.733927465822774,(3.388443988289611-0.003440546172759963j)
5.738807404091559,(3.3880884927215313-0.002467735197775691j)
5.743687342360344,(3.3879566349916113-0.0014490681615831095j)
5.748567280629129,(3.388083037605436+0.0001957421313834188j)
5.753447218897914,(3.3926624614916934+0.0023840420945873773j)
5.7583271571667,(3.393383071462014-0.0024143751657528046j)
5.763207095435486,(3.391062468808046-0.0036903923100713785j)
5.768087033704271,(3.389758667185807-0.0029405175279514813j)
5.772966971973056,(3.3892859161878186-0.0020287219194781475j)
5.777846910241841,(3.3891307712327934-0.0009985351808273772j)
5.7827268485106265,(3.3893925938732328+0.0005633339014451493j)
5.787606786779412,(3.392651498200501+0.002276113051817125j)
5.792486725048198,(3.3943002836183207-0.0010623672799200759j)
5.797366663316983,(3.3930322564800055-0.002888602437030729j)
